,title,byline,dates,datetime
605,"Bank of East Asia, Elliott Management legal dispute returns to court: Activist hedge fund raises objections on share placement to Sumitomo and Caixa",,06 Jan 2017,2017-01-06
611,Why appreciate people only after they die? Do it while they're alive: Yonden Lhatoo looks back at the past year of celebrity deaths to highlight how we suddenly show respect for people only when it's too late to matter,,06 Jan 2017,2017-01-06
612,Loo k to the future,,06 Jan 2017,2017-01-06
613,China probes senior Xinjiang party officials days after deadly bomb attack: Two party chiefs from southern Xinjiang come under investigation for corruption and 'dereliction' just days after a deadly terror hit,,06 Jan 2017,2017-01-06
614,China starts 2017 with strong economic data and thick smog,,06 Jan 2017,2017-01-06
616,Potting for the workers,,06 Jan 2017,2017-01-06
617,Cybersecurity chiefs pledge total loyalty to Xi: Online environment will be 'conducive to successful 19th party congress',,06 Jan 2017,2017-01-06
610,Transparency key to success of hi-tech park at Lok Ma Chau,,06 Jan 2017,2017-01-06
618,Shanghai court accepts detained rights lawyer's defamation case against state-backed media: Shanghai court agrees to hear defamation case brought by the father of Jiang Tianyong against state-backed Shanghai Dongfang Newspaper,,06 Jan 2017,2017-01-06
774,officials agree to install air purifiers in schools: Beijing's education commission bows to parents' demands for clean air in classrooms,,07 Jan 2017,2017-01-07
775,"The new face of corporate activism in Hong Kong?: From LGBTI rights to the environment, leading companies are grappling with the thorny issue of corporate activism, and how much is too much",,07 Jan 2017,2017-01-07
776,Who are the rights fighters?,,07 Jan 2017,2017-01-07
777,"Is the diversity drive working for Hong Kong's ethnic minorities?: Chinese language programmes aim to boost integration in our schools, while health and job issues are being tackled. Yet experts say more could be done",,07 Jan 2017,2017-01-07
778,"Now just mind your language: Despite being a migrant society, Hong Kong is seen to lag when it comes to cultural awareness",,07 Jan 2017,2017-01-07
781,Hong Kong court social workers minister to miscreants: Staff working with the Society of Rehabilitation and Crime Prevention walk those facing a criminal offence through complexities of court proceedings,,07 Jan 2017,2017-01-07
780,'Gratitude cannot adequately describe feelings for group': Support from small team of court social workers helped former security officer fight depression,,07 Jan 2017,2017-01-07
782,'Godfather' of Hong Kong radio still pushing on with his passion for music: RTHK record-breaking DJ Ray Cordeiro is still spinning those discs after more than six decades and he'll only be retiring when his mother says,,07 Jan 2017,2017-01-07
783,How corporate activism plays out in other parts of Asia,,07 Jan 2017,2017-01-07
773,"After a horrible year, luxury fashion brands pin hopes on the return of Chinese consumers in 2017: Cost-cutting, restructuring and launch of lower priced items, however, signal a brighter 2017",,07 Jan 2017,2017-01-07
755,Hong Kong stocks inch up slightly as yuan retreat dents turnover: Mainland stocks subdued as bourses wait for cues from China's December forex reserves data,,07 Jan 2017,2017-01-07
779,what the neighbours think,,07 Jan 2017,2017-01-07
772,"avian influenza casts shadow: We have feared the worst since at least 1997 when the H5N1 virus killed six people and all chickens were culled. Various strains of bird flu continue to haunt the city, with the latest victim, a 62-year-old man, dying yesterday",,07 Jan 2017,2017-01-07
764,Lam urged to come clean on donor discussions,,07 Jan 2017,2017-01-07
770,"China's graft watchdog needs outside oversight, transparency to safeguard own team, say analysts: Analysts say disciplinary commission requires greater transparency, independent oversight to protect its own team members from corruption",,07 Jan 2017,2017-01-07
769,No one benefits if Turkey slides into chaos,,07 Jan 2017,2017-01-07
768,Hospital Authority should tread carefully on planned price rises,,07 Jan 2017,2017-01-07
767,An eye in the sky,,07 Jan 2017,2017-01-07
766,xxx,,07 Jan 2017,2017-01-07
765,Police smash money laundering racket which allegedly used Hong Kong Jockey Club accounts,,07 Jan 2017,2017-01-07
756,Chart of the day: Global trade gloom thickens,,07 Jan 2017,2017-01-07
757,"Oppo and Vivo are in, Samsung is out in 2017 in China: Chinese firms win their home markets in everything from smartphones, where Samsung flamed out, to smart mobility, where Uber folded, and live streaming where pioneer Meerkat had to bow out",,07 Jan 2017,2017-01-07
758,Alphabet soup is the top draw on China's 2017 technology menu,,07 Jan 2017,2017-01-07
759,Australia's Unho Park wins fifth HKPGA Championship title in six years,,07 Jan 2017,2017-01-07
760,"Hong Kong's Palace museum plan started from 'casual chat', Carrie Lam reveals: Chief secretary grilled by lawmakers on controversial HK$3.5b deal days ahead of her expected resignation to enter the race for city's top job",,07 Jan 2017,2017-01-07
761,'Killer' smog similar to London 1952 covers China city of 4 million,,07 Jan 2017,2017-01-07
754,Shanghai Stock Exchange spreads its net further through joint trading of 'D-shares' with Frankfurt: China Europe International Exchange in Frankfurt to provide Chinese firms with alternate channels to tap global markets,,07 Jan 2017,2017-01-07
771,Chinese rights lawyer released on bail more than a year after crackdown: Xie Yanyi was one of hundreds of legal activists held in the '709' campaign in 2015,,07 Jan 2017,2017-01-07
753,"Evergrande sale overtakes Vanke, with little fanfare",,07 Jan 2017,2017-01-07
763,serious about sports,,07 Jan 2017,2017-01-07
751,Sales of Hong Kong investment property expected to fall as Beijing tightens capital controls: State enterprises seen turning keen again on city office space if curbs ease in September this year,,07 Jan 2017,2017-01-07
752,"Offshore yuan slides after record two-day surge, shaking off strongest fixing in 11 years: Mainland unit declines despite aggressive intervention by authorities and warnings that further measures, such as US Treasury sales, may appear",,07 Jan 2017,2017-01-07
740,Hong Kong student ordered to pay court costs over legal challenge on green-belt sites: Judge says applicant must take responsibility for his actions in launching challenge on rezoning of green belt sites,,07 Jan 2017,2017-01-07
741,Re-think needed over innovation funding,,07 Jan 2017,2017-01-07
742,"Hong Kong police arrest suspect, recover seven gold bars from HK$22 million bullion heist",,07 Jan 2017,2017-01-07
743,Hong Kong mother makes public appeal for organ donation to save son who suffered heart failure: Soccer-mad student is being kept alive by a mechanical pump after suffering a blood disorder,,07 Jan 2017,2017-01-07
744,"How climate change in Central Asia is threatening to spark regional conflict: Dwindling water supplies, caused by rising temperatures, increase risk of political tensions in Central Asia, Chinese researchers warn",,07 Jan 2017,2017-01-07
745,Racket involving modified UnionPay terminals busted after millions transacted,,07 Jan 2017,2017-01-07
746,Xi faces hard choice of over yuan: seven or three?: The central bank is rapidly depleting its foreign cash hoard to prop up the Chinese currency,,07 Jan 2017,2017-01-07
747,Former Hong Kong stock exchange chairman to head Carrie Lam's election campaign: Pundits say choice of Ronald Arculli as campaign manager may boost support from business elite,,07 Jan 2017,2017-01-07
762,Air China becomes first mainland carrier to ban shark fin cargo,,07 Jan 2017,2017-01-07
749,"Growing wealth and doing good can co-exist, says former property tycoon's heiress: Property heiress creates her own fund with ESG principles after finding Hong Kong money managers lag behind peers in other economies",,07 Jan 2017,2017-01-07
750,"Strong words, subtle moves: how China fights to defend the yuan",,07 Jan 2017,2017-01-07
748,Smart customers drawn to Tseung Kwan O South: Technology is playing a key role in residential projects that are making the district a sought-after area,,07 Jan 2017,2017-01-07
939,It's in the mini-storage industry's own interest to reduce risks,,08 Jan 2017,2017-01-08
940,"Struggle to get 1967 riots documentary on screen: Film, including story of plan to import lethal weapons into British colony, held up by lack of funding, scant archives, and harassment",,08 Jan 2017,2017-01-08
941,China denies US claims military uses two Beijing hotels as bases for cyber attacks,,08 Jan 2017,2017-01-08
942,In the swim of things,,08 Jan 2017,2017-01-08
943,Tiananmen leader Wang Dan plans think tank: Dissident to return to US from Taiwan to promote democracy on mainland,,08 Jan 2017,2017-01-08
944,Will Nicaragua be next to break ties with Taiwan?: Island's president visits Central America as doubts linger about the strength of alliance with Nicaragua,,08 Jan 2017,2017-01-08
945,Cooling effect,,08 Jan 2017,2017-01-08
946,"pastor jailed in state secrets case to appeal: Li Guozhi, or Pastor Yang Hua, was sentenced for 30 months for exposing document outlining official plan for the destruction of his church",,08 Jan 2017,2017-01-08
947,Hong Kong T20 Blitz draft: five Chinese cricketers taken up by franchises: Five local cricketers will be able to shine for their franchises in the March extravaganza,,08 Jan 2017,2017-01-08
948,Rooney 'proud' to equal Charlton goal mark as United thrash Reading: Proud striker finds the net for 249th time for the Red Devils to level with the great England forward as Mourinho's men destroy Reading in FA Cup,,08 Jan 2017,2017-01-08
950,Hong Kong Palace Museum's chief architect found to have made design plans ahead of Carrie Lam's announcement of project: Media report reveals chief architect of project began work on design plans half a year before Carrie Lam made announcement to arts hub,,08 Jan 2017,2017-01-08
951,"China December forex reserves fall for sixth month, approach $3 trillion level: People's Bank of China burnt through US$319.8 billion in 2016 as it sought to prevent sharp depreciation of the yuan and stem capital outflow",,08 Jan 2017,2017-01-08
952,"Education chief meets pupils to discuss spate of suicides: Children and parents tell of long school days, hours of homework and over-stretched teachers",,08 Jan 2017,2017-01-08
953,"the long, hard road",,08 Jan 2017,2017-01-08
954,Istanbul nightclub attack,,08 Jan 2017,2017-01-08
956,Old wounds,,08 Jan 2017,2017-01-08
957,Hong Kong democracy activist Joshua Wong under police protection in Taiwan after assault attempt,,08 Jan 2017,2017-01-08
958,Intense smog is a global problem: environment chief: Chen Jining says climate abnormalities create a lethal mix with polluting industries worldwide,,08 Jan 2017,2017-01-08
959,Documentary maker's struggle to find footage of Hong Kong's 1967 riots exposes problems with archives,,08 Jan 2017,2017-01-08
960,Hong Kong Monetary Authority implements measures to improve ethnic minority access to basic financial services,,08 Jan 2017,2017-01-08
