,title,byline,dates,datetime
177,[ There were no winners of the first and second prizes in last night's draw. ],,05 Jan 2014,2014-01-05
176,[ H7N9 bird flu found at Guangdong market... ],,05 Jan 2014,2014-01-05
171,"[ The recovery has faced powerful headwinds, suggesting that economic growth might well have been considerably weaker, or even negative... ]",,05 Jan 2014,2014-01-05
173,UK's influence in China key to '84 handover talks Declassified British papers show Thatcher believed her country would reap benefits,"Tsang, Emily.",05 Jan 2014,2014-01-05
166,"Police hunt drug makers after crystal meth raidPolice search for fugitive crystal meth producers Tens of thousands of villagers reportedly involved in illegal trade, leaving land ravaged",He Huifeng.,05 Jan 2014,2014-01-05
170,[ Pro-independence activists... ],,05 Jan 2014,2014-01-05
169,"[ NEWS : Leading the News P3 , Focus P4 , Hong Kong P5-6 , China P7 , Asia P8 , World P9-10 , Science & Technology P11 , Opinion P12 , Newsmaker P13 , Jake's View P14... ]",,05 Jan 2014,2014-01-05
165,City to get world's second bitcoin ATM,"Lee, Danny; Chiu, Joanna.",05 Jan 2014,2014-01-05
175,"for change Economic reforms proposed by president could be most dramatic since Deng Xiaoping, experts say Steering a course","Huang, Cary.",05 Jan 2014,2014-01-05
172,"Illegal cigarette trade booming despite busts Number of cartons seized by customs way up on last year, but group says black market has grown","Ngo, Jennifer.",05 Jan 2014,2014-01-05
260,in the act Caught,,06 Jan 2014,2014-01-06
207,Ready-made solution to labour shortage Development chief says study is looking into taking building work off-site and into a factory,"Chan, Samuel.",06 Jan 2014,2014-01-06
209,Right fit for small businesses Compact spaces for rent have been favoured by beauty-related services,"Zavadszky, Andrea.",06 Jan 2014,2014-01-06
210,Singer 'trusted' doctor before death of newborn baby,"Lo, Wei.",06 Jan 2014,2014-01-06
211,US icebreaker to join relief effort Polar Star en route to Russian and Chinese vessels trapped in Antarctica,,06 Jan 2014,2014-01-06
212,[ Alibaba B7... ],,06 Jan 2014,2014-01-06
213,[ Miko International... ],,06 Jan 2014,2014-01-06
214,"[ NEWS (Section A): Leading the News A3 , Focus A4-5 ,... ]",,06 Jan 2014,2014-01-06
215,"[ Thursday, January 9: British Chamber of Commerce lunch: ""Presenting with power - From startups to politicians"". ]",,06 Jan 2014,2014-01-06
208,Regulatory uncertainty clouds 'third board' Regulatory uncertainty surrounds 'third board',,06 Jan 2014,2014-01-06
223,When going for lunch turns political,"Tam, Tammy.",06 Jan 2014,2014-01-06
253,[ Hamstrung by long-held prejudice... ],,06 Jan 2014,2014-01-06
254,Area of outstanding natural beauty hadto be given protection,,06 Jan 2014,2014-01-06
235,Activist's wife on hunger strike over his arrest,"Tam, Johnny.",06 Jan 2014,2014-01-06
237,Unionists: bosses use MPF like a piggy bank Labour group urges C.Y. Leung to take action against 'offsetting' of retirement contributions to fund workers' severance payments,"Kao, Ernest.",06 Jan 2014,2014-01-06
238,Big names gather for the show,"Lung, Tama.",06 Jan 2014,2014-01-06
239,Close eye on East Asia's China's hostility to foreign surveillance close to its shores may lessen as the country sees the benefits of following international maritime laws choppy waters,"Kwok, Kristine.",06 Jan 2014,2014-01-06
240,"A playful world Showcase event marks decades of diversity and new concepts, writes Tama Lung","Lung, Tama.",06 Jan 2014,2014-01-06
241,"Positives, negatives affect South China Sea dispute","Kwok, Kristine.",06 Jan 2014,2014-01-06
242,"[ Zhejiang woman, 34, confirmed with H7N9... ]",,06 Jan 2014,2014-01-06
243,"Joint command reformnot begun, paper says","Li, Raymond.",06 Jan 2014,2014-01-06
236,Top stylist cuts three-way deal for good cause Celebrity hair maestro leads team of young inmates to offer free cuts for elderly people,"Lee, Danny.",06 Jan 2014,2014-01-06
245,Ride the mainland boom in electric bikes A start-up is pinning its hopes on the niche market for the high-performance two-wheelers as a green alternative to petrol motorcycles,"Man-ki, Kwong.",06 Jan 2014,2014-01-06
246,"Funds will return to Asian bonds, says Fuss Renowned investor says the worst is over for Asian bonds, after the regional markets suffered an outflow of funds last year on US taper fears",Jeanny Yu jeanny.,06 Jan 2014,2014-01-06
247,Minsheng uses aircraft business to expand overseas Bank hopes its leasing subsidiary can help to internationalise its brand and operations,"Kanis, Li.",06 Jan 2014,2014-01-06
248,The three big listing themes in 2014 All eyes on Alibaba in the technology front while investors remain wary about city commercial banks and Huarong may revive plans to sell shares,,06 Jan 2014,2014-01-06
199,"'Worst is over' for HK real estate, says chiu Cheung Kong executive director says low rates will continue to benefit housing and criticises those who say US tapering will damage the market","Sito, Peggy.",06 Jan 2014,2014-01-06
249,[ Jailed for knickers theft... ],Name Name.,06 Jan 2014,2014-01-06
205,IPO resumption adds to bearish mood for equities Investors opt to stay on sidelines as the CSRC gives nod to 11 listing hopefuls to raise 21b yuan,"Ren, Daniel.",06 Jan 2014,2014-01-06
203,"[ New runway priority, says authority chief... ]",,06 Jan 2014,2014-01-06
222,"We need to talk about Legco, academics say","Cheung, Tony.",06 Jan 2014,2014-01-06
224,[ Age: 66... ],,06 Jan 2014,2014-01-06
225,Bluefin tuna goes for a song at Tokyo auctionBluefin tuna goes for a song at Tokyo auction,"Kao, Ernest.",06 Jan 2014,2014-01-06
226,"Extra 5,000 flats could be built at Kai Tak siteThousands more flats may be built in Kai Tak","Wong, Olga.",06 Jan 2014,2014-01-06
227,ICAC takesaway Valleyplayers afterheavy defeat,"Chan Kin-wa; Mok, Danny.",06 Jan 2014,2014-01-06
228,Officials slammed for plot to get landfill plans funded Decision to bundle application for controversial projects with others was 'cunning': lawmaker,"Lau, Stuart.",06 Jan 2014,2014-01-06
229,"Smartphones, tablets to remain the screen stars","Perez, Bien.",06 Jan 2014,2014-01-06
221,"Screening will happen 'over my dead body' Ensuring 2017 poll candidates aren't screened is fundamental, says Civic Party's Margaret Ng","Lam, Jeffie.",06 Jan 2014,2014-01-06
220,Regulatory uncertainty surrounds 'third board' Investors await more clarity as Beijing unveils rules for a new market for small firms,"Ren, Daniel.",06 Jan 2014,2014-01-06
230,"Stocks viewed as cutting through the talk of gloom Analysts see promise in the shares of some HK developers, with the negative factors priced in","Sito, Peggy.",06 Jan 2014,2014-01-06
231,Third runway 'takes priority over depot' Airport Authority chairman argues expansion is most important after dispute among board members over plans for key development site,"Wong, Olga.",06 Jan 2014,2014-01-06
232,Vocal critic with a heart for the nation Lau Siu-kai's quest for better governance is the reason he doesn't shy away from speaking out about the city's leaders and their policies,"Cheung, Tony.",06 Jan 2014,2014-01-06
255,A healthy China would set interest rates at 10 per cent Central bank action after spike in repurchase rate highlights that interest rates should be set at level close to nominal pace of output growth,,06 Jan 2014,2014-01-06
259,"Toys and games help us get back to a simpler way of life It's a high pressure world out there, but sometimes looking for your inner child - with a little help from a smart device - can ease the stress",,06 Jan 2014,2014-01-06
258,Safeguarding our freedoms,,06 Jan 2014,2014-01-06
257,Restraint the bestresponse to Abe,,06 Jan 2014,2014-01-06
233,Worries over cost of digital shares Government's proposal to allow digital share records are welcomed but brokers remain concerned about any additional costs and fees,"Yiu, Enoch.",06 Jan 2014,2014-01-06
219,MY TAKEWhen media steers clear of a car crash,"Kumar, Hari.",06 Jan 2014,2014-01-06
217,Developers urged to localise when going overseas Industry players say Chinese property firms need to look beyond sales to rich mainlanders,"Chiang, Langi.",06 Jan 2014,2014-01-06
206,IPO resumption adds to bearish mood for equities Investors opt to stay on sidelines as the CSRC gives nod to 11 listing hopefuls to raise 21b yuan: [1],"Ren, Daniel.",06 Jan 2014,2014-01-06
216,Chinese dam builders rush to Latin America China's growing involvement in hydropower development in the region boosts clout but also leads to allegations of poor corporate responsibility,Toh Han Shih.,06 Jan 2014,2014-01-06
218,Maxim's chef magics leftovers into treats Pastry whizz and friends visit disabled group as part of campaign to teach Hongkongers how to turn surplus food into gourmet goodies,"Kao, Ernest.",06 Jan 2014,2014-01-06
200,"20 pc harder to find a parking spot As police call for HK$820 parking fines, it is revealed that the number of cars has gone up by a fifth, while places to park them lag far behind","Lee, Ada.",06 Jan 2014,2014-01-06
201,[ Agile rewards staff with new shares... ],,06 Jan 2014,2014-01-06
202,[ Death of pet dog investigated... ],,06 Jan 2014,2014-01-06
204,"HKTV deal on mobile TV under scrutiny China Mobile says agreement might have violated mainland rules, but Ricky Wong's company insists the sale is 'concluded'","Tam, Johnny; Lau, Stuart; Chan, Samuel.",06 Jan 2014,2014-01-06
234,'Give subsidies to all low-income families',"Tam, Johnny.",06 Jan 2014,2014-01-06
250,"Learning the lingo Sino-Indian trade is growing fast, and driving a boom in Putonghua-language schools among professionals and entrepreneurs in China's giant neighbour",Debasish Roy Chowdhury.,06 Jan 2014,2014-01-06
252,[ Cash boost. ],,06 Jan 2014,2014-01-06
244,Let's come clean on Zhou investigation Leaders should acknowledge probe into dealings of former security chief to curb speculation and to demonstrate no one is above the law,"Wang, Xiangwei.",06 Jan 2014,2014-01-06
256,"More than just a Real estate fund founder Goodwin Gaw sees Chinese investments in overseas property accelerating, following the loosening of mainland rules middleman","Sito, Peggy.",06 Jan 2014,2014-01-06
251,"Tech pioneers branch out into smarter agriculture As food scandals mount, companies make risky move into unfamiliar field to capitalise on demand for safer alternatives","Zuo, Mandy.",06 Jan 2014,2014-01-06
299,Lawmaker blames 'stranger' in dangerous-driving trial Jeffrey Lam tells court he drove down wrong side of road after mystery person misled him,"Kao, Ernest.",07 Jan 2014,2014-01-07
263,Beijing warns of dangers in shadow banking,"Cai, Jane.",07 Jan 2014,2014-01-07
262,[ Three men deny holding forged papers... ],,07 Jan 2014,2014-01-07
261,[ 14 killed in mosque stampede in Ningxia... ],,07 Jan 2014,2014-01-07
268,Investors give nod to Power Assets spin-off Utilities firm pitches the HK$44.4b deal to selected institutions while concerns grow about potential earnings dilution and unattractive yield,"Chan, Ray.",07 Jan 2014,2014-01-07
269,PLA's new star shines brightly across harbour,"Kang-chung, Ng.",07 Jan 2014,2014-01-07
270,Positive forecast for IPOs PwC predicting an increase in funds over last year's strong figures,,07 Jan 2014,2014-01-07
271,Retirement funds outshine HSI but challenges ahead Japanese and US equity funds lead with returns of more than 30pc while bond funds fare poorly,"Yiu, Enoch.",07 Jan 2014,2014-01-07
272,Ricky Wong takes licence decision to court at last HKTV chief mounts judicial challenge against government rejection of free-to-air application,"Chiu, Austin.",07 Jan 2014,2014-01-07
273,Subsidies for industrial jobs a waste of money Government plans to help industries badly affected by labour shortages and grants for university students economically unsound,,07 Jan 2014,2014-01-07
267,HKTV feud may end in big payout for Wong Legal experts say China Mobile would face heavy compensation costs to break HK$142m contract to sell online Hong Kong subsidiary,"Yu, Sophie.",07 Jan 2014,2014-01-07
275,[ 500.com B8... ],,07 Jan 2014,2014-01-07
274,"Tearing up Fanling will 'destroy unique asset' World-class golf courses cannot simply be rebuilt elsewhere, warns club president as review means they could be replaced by housing blocks","Wong, Olga.",07 Jan 2014,2014-01-07
278,"Anger as islands see spate of dog deaths Pet owners on Lamma, Peng Chau fearful as more suspected poisoning cases surface, while local police apologise over slow handling of cases","Lee, Danny.",07 Jan 2014,2014-01-07
290,Reform consultation paper 'dishonest': Chan,"Lau, Stuart.",07 Jan 2014,2014-01-07
289,Ming Pao editor to be replaced in shock move Malaysian will take the helm of daily paper as staff worry that a reshuffle is imminent,"Mok, Danny; Wong, Olga; Cheung, Gary.",07 Jan 2014,2014-01-07
288,HKTV deal 'would need dual China approval',"Ruan, Victoria.",07 Jan 2014,2014-01-07
286,"Deng urged UKto press HSBCto stay in HK Chinese leader was keen to maintain investor confidence in city before handover, files reveal","Cheung, Gary.",07 Jan 2014,2014-01-07
285,Death raises concerns over railway firm's debt,"Sun, Celine; Li, Raymond.",07 Jan 2014,2014-01-07
284,CRP directors accused of lying about joint venture Minority shareholders say letter to Shanxi authorities appears to understate holding as they accuse executives of failing in their duties,"Ng, Eric.",07 Jan 2014,2014-01-07
291,"Scripless scheme not good enough, say legislators Questions raised over plan to start digital share records with small number of companies","Yiu, Enoch.",07 Jan 2014,2014-01-07
283,Time to set up independent regulator for insurance sector Reforms for the industry are needed to protect investors as products become more complicated,"Yiu, Enoch.",07 Jan 2014,2014-01-07
282,MY TAKECurse of the city's text-mad zombies,"Kumar, Hari.",07 Jan 2014,2014-01-07
281,Master class,,07 Jan 2014,2014-01-07
277,"[ Thursday, January 9: British Chamber of Commerce lunch: ""Presenting with power - From startups to politicians"". ]",,07 Jan 2014,2014-01-07
264,China takes on illegal ivory tradeHuge effort to end illegal ivory trade launched Giant grinders used to crush more than six tonnes in Machong township,"Lau, Mimi.",07 Jan 2014,2014-01-07
265,Concerns raised over digital share plan,"Yiu, Enoch.",07 Jan 2014,2014-01-07
276,"[ NEWS (Section A): Leading the News A3 , Focus A4 , China A5-6 , China Digest A6 , Asia A7 , World A8-9 , Opinion A10 , Insight A11... ]",,07 Jan 2014,2014-01-07
